id,source_file,content,embedding
BAZNAS_111,Knowledge-Base-Zakat-BAZNAS,"Pendahuluan Eksekutif: Badan Amil Zakat Nasional (BAZNAS) adalah lembaga pemerintah non-struktural yang diberi kewenangan negara untuk mengelola zakat, infak, sedekah, dan dana sosial keagamaan lainnya. Badan Amil Zakat Nasional (BAZNAS) dibentuk melalui Keppres 8/2001 dan diperkuat UU 23/2011 sebagai lembaga pemerintah non-struktural yang berwenang mengelola zakat, infak, sedekah, dan dana sosial keagamaan lainnya. Potensi zakat nasional diestimasi Rp327 triliun per tahun, tetapi realisasi penghimpunan 2024 baru Rp41 triliun (12,5%)celah ini melahirkan agenda literasi, digitalisasi, dan sinergi multipihak untuk memaksimalkan dampak ekonomi-sosial",
BAZNAS_112,Knowledge-Base-Zakat-BAZNAS,"Sejarah & Landasan Hukum: Praktik kelembagaan zakat modern dimulai tahun 1968 melalui BAZIS daerah, kemudian dinasionalisasi setelah terbit UU 38/1999. BAZNAS resmi dibentuk 17 Januari 2001 lewat Keppres 8/2001 sebagai badan pengumpul dan pendayaguna zakat tingkat nasional. Undang-Undang 23/2011 memperkuat statusnya, menetapkan asas syariat, amanah, kemanfaatan, keadilan, kepastian hukum, terintegrasi, dan akuntabilitas. Regulasi turunan meliputi PP 14/2014 (pelaksanaan UU), PMA 69/2015 (pembentukan LAZ), serta SE-Dirjen Bimas Islam tentang sertifikasi amil.",
BAZNAS_113,Knowledge-Base-Zakat-BAZNAS,"Struktur & Keanggotaan: Keanggotaan BAZNAS berjumlah 11 orang (8 unsur masyarakat, 3 unsur pemerintah) dengan masa jabatan 5 tahun. Pimpinan periode 2020-2025 diketuai Prof. Dr. Noor Achmad dan didampingi Wakil Ketua Dr. Mokhamad Mahdum. Portofolio bidang meliputi Pengumpulan; Pendistribusian & Pendayagunaan; Perencanaan-Pengembangan; Teknologi Informasi; SDM-Keuangan; Koordinasi Nasional; serta tiga pimpinan ex-officio dari Kemenag, Kemendagri, dan Kemenkeu. Di bawah pusat, BAZNAS Provinsi terbentuk di 34 provinsi; BAZNAS Kabupaten/Kota melebihi 500 unit.",
BAZNAS_114,Knowledge-Base-Zakat-BAZNAS,"Visi, Misi, dan Asas: Visi BAZNAS: Menjadi lembaga utama menyejahterakan umat. Misi strategis mencakup: 1) membangun lembaga yang kuat, modern, terpercaya; 2) memaksimalkan literasi dan pengumpulan ZIS-DSKL; 3) distribusi tepat sasaran dan pemberdayaan mustahik; 4) penguatan kompetensi dan kesejahteraan amil; 5) modernisasi digital; 6) sinergi pemangku kepentingan; 7) menjadi referensi gerakan zakat global. Prinsip 3AAman Syari, Aman Regulasi, dan Aman NKRIditerapkan untuk memastikan kepatuhan syariah, hukum positif, dan persatuan nasional.",
BAZNAS_115,Knowledge-Base-Zakat-BAZNAS,"Tugas & Fungsi: UU 23/2011 Pasal 6 menegaskan fungsi BAZNAS: perencanaan, pengumpulan, pendistribusian, pendayagunaan, pengendalian, pelaporan, dan pertanggungjawaban pengelolaan zakat. Kewenangan meliputi penetapan kebijakan standar nasional, penyusunan Rencana Strategis Zakat Nasional, pengesahan hak amil, rekomendasi izin LAZ, dan audit syariah-keuangan terintegrasi.",
BAZNAS_116,Knowledge-Base-Zakat-BAZNAS,"Kerangka Regulasi Zakat: UU 23/2011 mengatur objek, subjek, distribusi, insentif pajak, dan sanksi. PP 14/2014 mewajibkan muzaki menyalurkan zakat melalui BAZNAS/LAZ resmi. Zakat yang dibayar diakui sebagai pengurang PKP (PP 60/2010 jo. PMK 254/2014). Fatwa MUI No. 8/2011 mengatur zakat perusahaan; DSN-MUI No. 113/2017 memuat skema zakat via fintech.",
BAZNAS_117,Knowledge-Base-Zakat-BAZNAS,Konsep Zakat: Al-Quran menyandingkan zakat dengan salat (QS Al-Baqarah 2:43). Hadits (HR Bukhari-Muslim) menempatkan zakat sebagai pilar ketiga Islam. Zakat fitrah satu bahan pokok wajib sebelum salat Id (HR Ibnu Umar). Tujuan utama: tazkiyah (pensucian) dan solidaritas sosial.,
BAZNAS_118,Knowledge-Base-Zakat-BAZNAS,"Delapan Asnaf: QS At-Taubah 60 menetapkan mustahik: fakir, miskin, amil, muallaf, riqab, gharim, fi sabilillah, ibnu sabil. Distribusi BAZNAS 2024: ekonomi produktif 46%, sosial-kemanusiaan 24%, pendidikan 18%, kesehatan 9%, dakwah 3%.",
BAZNAS_119,Knowledge-Base-Zakat-BAZNAS,"Kewajiban Zakat Harta & Fitrah: Nisab emas 85 g; perak 595 g; uang mengikuti nisab emas. Tarif zakat mal 2,5 %. Zakat pertanian 5-10 %, perdagangan 2,5 %. Zakat fitrah 2,7 kg beras dibayar malam 28 Ramadan dan sebelum salat Id.",
BAZNAS_120,Knowledge-Base-Zakat-BAZNAS,Infaq & Sedekah: Infak bersifat sukarela hingga wajib (QS Al-Baqarah 2:267). Sedekah mencakup non-materi; keutamaannya: sedekah tidak mengurangi harta (HR Muslim 2588) dan menjadi naungan di akhirat (HR Ahmad 18043).,
BAZNAS_121,Knowledge-Base-Zakat-BAZNAS,"Amil Zakat: Amil termasuk asnaf dengan hak maksimal 1/8. Syarat: Muslim, baligh, amanah, kompeten. BAZNAS menggagas SKKNI Sektor Zakat dan LSP Amil; terdapat 12.000 amil tersertifikasi (2025).",
BAZNAS_122,Knowledge-Base-Zakat-BAZNAS,"Digitalisasi & Inovasi: Kanal digital BAZNAS (i-Zakat, QRIS, payroll, blockchain pilot) menghimpun Rp195,5 miliar (2023), tumbuh 37 % YoY. Tantangan: literasi digital mustahik, keamanan data, dan biaya akuisisi muzaki.",
BAZNAS_123,Knowledge-Base-Zakat-BAZNAS,"Zakat Produktif & Pemberdayaan: Program Balai Ternak, Microfinance Desa, Z-Chicken, Z-Mart, Z-Farm, Beasiswa. Riset Puskas 2024: 70 % mustahik naik pendapatan 40 %, 85 % usaha bertahan 6 bulan.",
BAZNAS_124,Knowledge-Base-Zakat-BAZNAS,Pendidikan & Kesehatan: Beasiswa Cendekia dan Santri menjangkau 9.800 penerima (2024). Rumah Sehat BAZNAS melayani 350.000 pasien/tahun di 5 provinsi.,
BAZNAS_125,Knowledge-Base-Zakat-BAZNAS,"Kemanusiaan & Bencana: BAZNAS Tanggap Bencana menyalurkan Rp28 miliar ke Gaza (2024) dan merespons gempa Myanmar, banjir Kalimantan, erupsi Gunung Ibu.",
BAZNAS_126,Knowledge-Base-Zakat-BAZNAS,"Potensi-Tantangan: Potensi zakat Rp327 T; realisasi 2024 Rp41 T (12,5 %). Strategi: National Zakat Dashboard, kolaborasi CSR, penguatan SDM amil.",
BAZNAS_127,Knowledge-Base-Zakat-BAZNAS,"Dampak Sosial & Ekonomi: LPEM UI 2024: setiap Rp1 zakat memicu Rp2,8 output ekonomi; HDI wilayah intervensi naik 0,6 poin, kemiskinan turun 1,2 poin.",
BAZNAS_128,Knowledge-Base-Zakat-BAZNAS,"Kesimpulan: Optimalisasi zakat membutuhkan literasi, inovasi digital, standardisasi amil, dan sinergi lintas stakeholder untuk mengubah potensi Rp327 T menjadi dampak kesejahteraan nyata.",
BAZNAS_129,Ringkasan Eksekutif_part1,"Didirikan secara resmi melalui Undang -Undang Nomor 23 Tahun 2011, BAZNAS beroperasi sebagai lembaga pemerintah non -struktural yang memiliki mandat tunggal untuk mengoordinasikan pengelolaan zakat secara nasional. Laporan ini menyajikan analisis mendalam mengenai BAZNAS, mencakup fondasi institusional dan hukum, kerangka operasional, program pemberdayaan, serta mekanisme akuntabilitas yang menopang legitimasinya. Analisis menunjukkan bahwa BAZNAS menjalankan model tata kelola hibrida yang unik, memadukan otoritas negara dengan partisipasi masyarakat sipil untuk memaksimalkan kepercayaan dan efektivitas. Kerangka kerja operasional BAZNAS ditopang oleh tiga prinsip utama —Aman Syari, Aman Regulasi, dan Aman NKRI —yang memastikan bahwa pengelolaan dana umat tidak hanya sesuai dengan syariat Islam dan peraturan perundang - undangan, tetapi juga berkontribusi pada penguatan kohesi sosial dan keamanan nasional.",
BAZNAS_130,Ringkasan Eksekutif_part2,"Transformasi digital menjadi kunci efisiensi BAZNAS, yang diwujudkan melalui Sistem Informasi Manajemen BAZNAS (SiMBA) sebagai pusat data zakat nasional, serta diversifikasi kanal pembayaran modern seperti QR IS dan aplikasi seluler. Program -program pendayagunaan BAZNAS, mulai dari pemberdayaan ekonomi mikro seperti Z -Mart dan Z -Chicken hingga layanan kesehatan gratis melalui Rumah Sehat BAZNAS (RSB) dan program beasiswa, secara eksplisit dirancang untuk mengentaskan kemiskinan. Lebih jauh, program -program ini dipetakan secara strategis untuk mendukung pencapaian Tujuan Pembangunan Berkelanjutan (SDGs) nasional dan global. Komitmen terhadap transparansi dan akuntabilitas dibuktikan melalui sistem audit berlapis —mencakup audit keuangan oleh Kantor Akuntan Publik (KAP) yang secara konsisten menghasilkan opini Wajar Tanpa Pengecualian (WTP), audit kinerja, dan audit syariah.",
BAZNAS_131,Ringkasan Eksekutif_part3,"Dengan demikian, BAZNAS tidak hanya berfungsi sebagai lembaga pengelola zakat, tetapi juga sebagai instrumen kebijaka n strategis untuk mencapai keadilan sosial dan pembangunan berkelanjutan di Indonesia.",
BAZNAS_132,Bagian 1: F_part1,"Mandat dan Identitas BAZNAS Badan Amil Zakat Nasional (BAZNAS) didefinisikan sebagai badan pengelola zakat nasional yang dibentuk oleh pemerintah. Landasan hukumnya tertanam kuat dalam Undang -Undang (UU) No. 23 Tahun 2011 tentang Pengelolaan Zakat 1, yang menggantikan UU sebelumnya, yaitu UU No. 38 Tahun 1999.1 Status kelembagaan BAZNAS adalah lembaga pemerintah non -struktural . Status ini sangat penting karena memberikan otonomi operasional sambil tetap bertanggung jawab kepada negara. Secara eksplisit dinyatakan bahwa BAZNAS ""bersifat mandiri dan bertanggung jawab kepada Presiden melalui Menteri Agama"".2 Sifat ganda ini memungkinkannya beroperasi dengan otoritas negara namun dengan fleksibilitas badan non -kementerian.",
BAZNAS_133,Bagian 1: F_part2,"Undang -undang ini juga membentuk hierarki nasional dengan BAZNAS di tingkat pusat (berkedudukan di ibu kota negara), diikuti oleh BAZNAS Pr ovinsi dan BAZNAS Kabupaten/Kota, menciptakan sistem nasional yang terintegrasi.2 Evolusi Historis Pengelolaan Zakat di Indonesia Organisasi formal pengelolaan zakat dapat ditelusuri kembali ke organisasi Islam awal abad ke -20, terutama Muhammadiyah pada tahun 1912, yang memelopori sistem pengumpulan dan penyaluran modern.6 Setelah kemerdekaan, berbagai upaya pemerintah untuk memformalkan zakat muncul, termasuk usulan RUU Zakat pada tahun 1964 dan Peraturan Menteri Agama (PMA) pada tahun 1968.6 Tonggak penting adalah pendirian BAZIS DKI Jakarta oleh Gubernur Ali Sadikin pada tahun 1968, yang menjadi model bagi provinsi lain.6 Momen krusial adalah penerbitan Keputusan Presiden (Keppres) RI No.",
BAZNAS_134,Bagian 1: F_part3,"8 Tahun 2001 oleh Presiden Abdurrahman Wahid, yang secara resmi mendirikan BAZNAS.6 BAZNAS memulai operasinya pada 3 Januari 2002, dengan kantor pertamanya diresmikan pada 2 Maret 2002.6 Penerbitan UU No. 23 Tahun 2011 kemudian secara signifikan memperkuat otoritas dan perannya sebagai koordinator zakat nasional. Visi, Misi, dan Tujuan Strategis Visi utama BAZNAS adalah “Menjadi lembaga utama menyejahterakan umat” .8 Visi ini memposisikan BAZNAS bukan hanya sebagai pengumpul dan penyalur, tetapi sebagai mesin utama untuk peningkatan sosial -ekonomi. Visi ini dijabarkan ke dalam misi -misi konkret, antara lain 8: Membangun kapasitas kelembagaan yang kuat dan tata kelola modern. Memaksimalkan literasi dan kesadaran zakat nasional. Memaksimalkan penghimpunan ZIS -DSKL melalui BAZNAS dan LAZ. Memaksimalkan penyaluran dan pendayagunaan ZIS -DSKL untuk pengentasan kemiskinan. Memperkuat kompetensi amil zakat profesional. Mengembangkan sistem informasi manajemen zakat nasional yang kokoh.",
BAZNAS_135,Bagian 1: F_part4,"Meningkatkan sinergi dengan seluruh pemangku kepentingan. Menjadi rujukan global dalam pengelolaan zakat. Meskipun visi nasional bersifat sentral, BAZNAS di tingkat daerah sering kali mengadaptasi misinya sesuai dengan konteks lokal, dengan fokus pada profesionalisme, transparansi, dan tantangan regional yang spesifik.9 Struktur Tata Kelola dan Kepemimpinan Sesuai dengan amanat UU 23/2011 Pasal 9, pimpinan BAZNAS RI terdiri dari 11 anggota , yang terbagi atas 8 orang dari ""unsur masyarakat"" (mencakup ulama, tenaga profesional, dan tokoh masyarakat) dan 3 orang dari ""unsur pemerintah"".2 Proses pengangkatan anggota dilakukan oleh Presiden atas usulan Menteri Agama. Secara krusial, 8 anggota dari unsur masyarakat memerlukan ""pertimbangan"" dari Dewan Perwakilan Rakyat (DPR), yang menambahkan lapisan pengawasan legislatif.2 Kepemimpinan periode 2020 -2025 saat ini dipimpin oleh Prof. Dr. H. Noor Achmad, M.A.",
BAZNAS_136,Bagian 1: F_part5,"sebagai Ketua dan Mokhamad Mahdum sebagai Wakil Ketua, bersama sembilan Pimpinan lainnya yang membidangi domain spesifik seperti teknologi, perencanaan, pendistribusian, penghimpunan, SDM/keuangan, dan koordinasi nasional, ditambah tiga anggota Model tata kelola BAZNAS ini secara inheren merupakan model hibrida antara negara dan masyarakat sipil. Struktur ini sengaja dirancang untuk memadukan otoritas dan legitimasi negara dengan fleksibilitas dan koneksi akar rumput dari organisasi masyarakat. T ujuannya adalah untuk mengamankan kepercayaan publik (dengan melibatkan tokoh masyarakat) sambil menggunakan kekuatan negara (untuk regulasi dan koordinasi). Implikasinya adalah adanya keseimbangan konstan antara akuntabilitas birokrasi dan responsivitas p ublik, yang bisa menjadi kekuatan (legitimasi) sekaligus tantangan (potensi pengaruh politik versus kepentingan masyarakat).",
BAZNAS_137,Bagian 1: F_part6,"Batu Penjuru Tata Kelola ""3A"": Kerangka Kerja Berlapis BAZNAS beroperasi di atas tiga prinsip fundamental yang dikenal sebagai ""3A"": Aman Syari, Aman Regulasi, dan Aman NKRI .20 Aman Syari (Kepatuhan Syariah): Prinsip ini memastikan bahwa seluruh aktivitas, mulai dari metode pengumpulan, identifikasi mustahik, hingga desain program penyaluran, secara ketat mematuhi fikih zakat. Ini menjamin bahwa kewajiban agama para muzaki terpenuhi dengan benar.22 Aman Regulasi (Kepatuhan Regulasi): Prinsip ini mewajibkan kepatuhan terhadap semua hukum dan peraturan nasional, terutama UU 23/2011 dan peraturan turunannya (PP, PERBAZNAS). Ini memastikan BAZNAS beroperasi dengan kepastian hukum, akuntabilitas, dan transparansi sebagai lembaga yang diaku i negara.22 Aman NKRI (Keamanan Kepentingan Nasional): Prinsip ini menjamin bahwa dana zakat dimanfaatkan untuk memperkuat Negara Kesatuan Republik Indonesia.",
BAZNAS_138,Bagian 1: F_part7,"Dana tersebut dijamin tidak disalurkan untuk kegiatan yang bersifat radikal, anti - negara, atau yang dapat mengganggu keharmonisan nasional, sehingga menghubungkan pengelolaan zakat dengan keamanan nasional dan kohesi sosial.20 Penyertaan eksplisit ""Aman NKRI"" adalah sebuah pernyataan yang mendalam. Hal ini memposisikan BAZNAS bukan hanya sebagai badan filantropi, tetapi juga sebagai instrumen kebijakan negara untuk mempromosikan moderasi beragama dan mencegah penyalahgunaan dana amal untuk tujuan ekstremis. Prinsip ini secara langsung menjawab kekhawatiran domestik dan global tentang pendanaan terorisme melalui badan amal yang tidak teregulasi. Dengan demikian, peran BAZNAS meluas ke ranah soft power dan keamanan nasional, menjadikannya mitra strategis bagi lembaga di luar Kementerian Agama, seperti Badan Nasional Penanggulangan Terorisme (BNPT) dan Komisi Pemberantasan Korupsi (KPK).",
BAZNAS_139,Bagian 2: E_part1,"2.1. Mendefinisikan Instrumen: ZIS -DSKL Akronim ZIS-DSKL merupakan singkatan dari Zakat, Infak, Sedekah, dan Dana Sosial Keagamaan Lainnya . Istilah komprehensif ini mencakup spektrum penuh dana yang dikelola oleh BAZNAS.41 Zakat: Didefinisikan dalam UU 23/2011 sebagai ""harta yang wajib dikeluarkan oleh seorang muslim atau badan usaha"".1 Sifatnya adalah wajib, dengan syarat -syarat tertentu (nisab, haul) dan penerima yang telah ditetapkan (asnaf). Infak: Didefinisikan sebagai ""harta yang dikeluarkan oleh seseorang atau badan usaha di luar zakat untuk kemaslahatan umum"".1 Sifatnya adalah sukarela ( sunnah ) dan lebih fleksibel dalam alokasinya.45 Sedekah: Konsep yang lebih luas dari infak, didefinisikan sebagai ""harta atau nonharta yang dikeluarkan"" untuk kemaslahatan umum.1 Sedekah dapat mencakup tindakan non -materi seperti senyuman, sementara infak terbatas pada materi.46 DSKL: Merupakan kategori penampung untuk dana keagamaan lainnya seperti Fidyah, Kafarat, hibah keagamaan, dan dana CSR syariah.41 Dengan menggabungkan zakat dengan dana sukarela seperti Infak, Sedekah, dan DSKL, BAZNAS memperluas daya tarik penggalangan dananya.",
BAZNAS_140,Bagian 2: E_part2,"Sementara zakat bersifat kaku, DSKL memungkinkan BAZNAS menerima berbagai dana filantropi yang lebih luas, termasuk CSR per usahaan, yang mungkin tidak secara ketat memenuhi syarat sebagai zakat tetapi dapat disalurkan ke program sosial serupa. Hal ini meningkatkan fleksibilitas keuangan dan skalabilitas program. 2.2. Konsep Kunci: Nisab dan Haul Dua konsep ini adalah syarat fundamental dalam kewajiban zakat maal. Nisab: Adalah batas ambang minimum kekayaan yang harus dimiliki seorang Muslim sebelum ia wajib membayar zakat.48 Jika kekayaan berada di bawah nisab, kewajiban zakat tidak berlaku. Haul: Adalah periode waktu satu tahun penuh Hijriah (qamariyah) di mana kekayaan harus dimiliki pada atau di atas tingkat nisab sebelum zakat jatuh tempo.48 Ini berlaku khusus untuk zakat maal (harta), bukan untuk zakat hasil pertanian atau harta temuan.",
BAZNAS_141,Bagian 2: E_part3,"Untuk standardisasi, nisab bagi sebagian besar jenis kekayaan (tabungan, penghasilan, perdagangan) dipatok pada nilai 85 gram emas murni .49 BAZNAS secara resmi menetapkan nilai ini dalam Rupiah setiap tahun berdasarkan harga emas yang berlaku.52 2.3. Pilar Sistem: Muzaki, Mustahik, dan Amil Ekosistem zakat ditopang oleh tiga aktor utama: Muzaki: Seorang individu Muslim atau badan usaha yang wajib membayar zakat karena kekayaannya telah memenuhi syarat nisab dan haul.1 Mustahik: Seseorang yang berhak menerima dana zakat, yang termasuk dalam salah satu dari delapan kategori asnaf .1 Untuk meningkatkan akurasi penyaluran, BAZNAS telah menerapkan sistem Nomor Identifikasi Mustahik (NIM) sejak tahun 2020 untuk menciptakan basis data penerima manfaat nasional yang terpadu, guna penargetan yang lebih baik dan menghindari duplikasi. Amil: Pengelola zakat yang resmi dan berwenang.",
BAZNAS_142,Bagian 2: E_part4,"Ini mencakup individu atau lembaga (seperti BAZNAS dan LAZ) yang bertanggung jawab atas seluruh siklus pengelolaan: pengumpulan, administrasi, penyaluran, dan pendayagunaan.54 Sebagai imbalan atas pekerjaan mereka, amil berhak atas sebagian dana zakat yang terkumpul, dengan alokasi maksimal 12,5% sebagai haq (hak) mereka.54 2.4. Delapan Asnaf: Penerima Manfaat Zakat Delapan kategori mustahik secara eksplisit tercantum dalam Al -Qur'an, Surah At - Taubah, ayat 60 .54 Mereka adalah: Fakir: Orang yang sangat miskin, yang tidak memiliki pendapatan atau aset untuk memenuhi kebutuhan paling dasar.54 Miskin: Orang miskin yang memiliki penghasilan tetapi tidak cukup untuk menutupi kebutuhan dasarnya.54 Amil: Para pengelola zakat itu sendiri.54 Mu'allaf: Mualaf atau orang yang baru masuk Islam, untuk menguatkan iman mereka dan mengintegrasikannya ke dalam komunitas.54 Riqab: Untuk membebaskan tawanan atau budak.",
BAZNAS_143,Bagian 2: E_part5,"Dalam konteks modern, ini sering ditafsirkan untuk membebaskan orang dari jeratan utang atau perdagangan manusia.54 Gharimin: Mereka yang terlilit utang besar dan tidak mampu membayarnya, asalkan utang tersebut timbul karena alasan yang dibenarkan syariat.54 Fi Sabilillah: Mereka yang berjuang di ""jalan Allah."" Ini memiliki interpretasi kontemporer yang luas, termasuk pendanaan untuk dakwah, pendidikan, kesehatan, dan kegiatan kemanusiaan yang menjunjung tinggi nilai -nilai Islam dan bermanfaat bagi masyarakat.54 Ibnu Sabil: Musafir yang terdampar dan kehabisan dana selama perjalanannya.54 Definisi operasional BAZNAS terhadap asnaf seperti Fi Sabilillah dan Riqab menunjukkan interpretasi dinamis dari hukum Islam klasik untuk mengatasi masalah modern. Fi Sabilillah tidak terbatas pada perjuangan militer tetapi diperluas untuk mencakup infrastruktur pendidikan dan kesehatan, menyelaraskan zakat dengan prioritas pembangunan nasional.",
BAZNAS_144,Bagian 2: E_part6,Fleksibilitas interpretatif ini sangat penting untuk relevansi zakat dan kemampuannya untuk berkontribusi secara signifikan terhadap tantangan modern yang kompleks seperti stunting dan kurangnya akses pendidikan.,
BAZNAS_145,Bagian 3: K_part1,"3.1. Fungsi Inti dan Koordinasi Nasional Sesuai amanat UU 23/2011 Pasal 7, fungsi inti BAZNAS meliputi: perencanaan , pelaksanaan , pengendalian pengumpulan, pendistribusian, dan pendayagunaan, serta pelaporan dan pertanggungjawaban .2 BAZNAS RI bertindak sebagai koordinator nasional untuk seluruh pengelolaan zakat, menetapkan standar dan kebijakan yang harus diikuti oleh BAZNAS tingkat provinsi/daerah dan juga oleh Lembaga Amil Zakat (LAZ) swasta.24 3.2. Infrastruktur Pengumpulan: UPZ dan Kanal Digital Unit Pengumpul Zakat (UPZ) UPZ adalah unit yang dibentuk oleh BAZNAS di dalam institusi lain (kantor pemerintah, BUMN, perusahaan swasta, masjid, sekolah) untuk membantu pengumpulan zakat.1 Mereka berfungsi sebagai titik pengumpulan garda depan, terutama untuk zakat dari pemotongan gaji ( payroll zakat ). Pembentukan dan operasional UPZ diatur secara rinci dalam PERBAZNAS No.",
BAZNAS_146,Bagian 3: K_part2,"2 Tahun 2016 .29 Di masjid, UPZ memainkan peran krusial dalam mengumpulkan Zakat Fitrah selama Ramadan, serta Zakat Maal dan Infak dari masyarakat sekitar, yang kemudian harus dilaporkan dan disetorkan ke BAZNAS daerah.61 Transformasi Digital dalam Pembayaran Zakat BAZNAS telah secara agresif mengadopsi teknologi untuk mempermudah pembayaran zakat: QRIS (Quick Response Code Indonesian Standard): BAZNAS menggunakan QRIS untuk pembayaran digital yang lancar. Muzaki cukup memindai kode QR resmi BAZNAS menggunakan dompet elektronik atau aplikasi mobile banking yang kompatibel untuk berdonasi secara instan.62 Aplikasi Cinta Zakat: Sebuah platform crowdfunding seluler khusus yang dikembangkan oleh BAZNAS untuk memfasilitasi donasi zakat dan sedekah dengan mudah melalui ponsel pintar.",
BAZNAS_147,Bagian 3: K_part3,"Aplikasi ini mencakup fitur untuk melacak donasi dan melihat laporan.65 Aplikasi Menara Masjid: Aplikasi khusus untuk mengelola UPZ di masjid, memungkinkan pelaporan digital atas pengumpulan ZIS dan memfasilitasi komunikasi serta manajemen kegiatan masjid.69 Layanan Digital Lainnya: Ekosistem ini juga mencakup situs web resmi (baznas.go.id), kalkulator zakat online, dan kemitraan dengan platform pihak ketiga seperti e -commerce dan bank (misalnya, Pospay, myBCA, ZakatPay di BSI).73 3.3. SiMBA: Sistem Saraf Pusat Pelaporan Zakat SiMBA (Sistem Informasi Manajemen BAZNAS) adalah sistem informasi manajemen berbasis web yang dirancang sebagai pusat data zakat nasional.",
BAZNAS_148,Bagian 3: K_part4,"Tujuan utamanya adalah untuk menstandardisasi dan mendigitalkan pelaporan data pengumpulan dan penyaluran dari seluruh cabang BAZNAS dan LAZ di Indonesia.76 SiMBA meningkatkan efisiensi, akurasi, transparansi, dan akuntabilitas dalam pengelolaan zakat.77 Sistem ini memungkinkan integrasi data secara real-time , memfasilitasi analisis tingkat nasional, dan menyediakan format pelaporan terpadu yang sesuai dengan Pernyataan Standar Akuntansi Keuangan (PSAK) 109 tentang Akuntansi Zakat.80 Versi yang lebih ringan, SiMBALite , tersedia untuk UPZ di daerah dengan akses internet terbatas. Penggunaan SiMBA bersifat wajib bagi semua LAZ yang memiliki izin resmi, memastikan BAZNAS dapat memenuhi perannya sebagai koordinator zakat nasional.80 Penggunaan wajib SiMBA adalah alat operasional terpenting bagi BAZNAS untuk menjalankan mandat koordinasi nasionalnya. Ini mengubah lanskap pengelolaan zakat dari yang tadinya terfragmentasi menjadi sistem nasional yang semakin terintegrasi.",
BAZNAS_149,Bagian 3: K_part5,"Dengan mewajib kan penggunaannya baik untuk cabang internal maupun LAZ swasta, BAZNAS dapat mengonsolidasikan statistik zakat nasional, memantau kinerja, menegakkan kepatuhan, dan merencanakan strategi berdasarkan data komprehensif. 3.4. Hubungan Regulasi dengan LAZ Lembaga Amil Zakat (LAZ) swasta harus mendapatkan izin operasional yang dikeluarkan oleh Kementerian Agama .26 Namun, sebelum Kementerian mengeluarkan izin, LAZ harus terlebih dahulu mendapatkan rekomendasi dari BAZNAS. Ini memberikan BAZNAS fungsi penyaringan dan pengawasan yang krusial terhadap sektor zakat swasta.26 Sebagaimana disebutkan, semua LAZ berizin diwajibkan secara hukum untuk menyerahkan laporan berkala mengenai kegiatan keuangan dan implementasi program mereka kepada BAZNAS melalui platform SiMBA, sebagaimana diatur dalam PERBAZNAS No.",
BAZNAS_150,Bagian 4: F_part1,"4.1. Zakat Maal: Zakat atas Harta Zakat Maal adalah zakat yang dikenakan atas berbagai jenis harta kekayaan. Syarat utamanya adalah harta tersebut harus mencapai nisab (batas minimum) dan haul (dimiliki selama satu tahun Hijriah). Nisab dan Kadar: Nisab untuk zakat maal secara umum setara dengan nilai 85 gram emas murni . Kadar zakat yang wajib dikeluarkan adalah 2,5% dari total harta yang memenuhi syarat.49 BAZNAS menggunakan harga rata -rata emas Antam 24K pada awal tahun untuk menentukan nilai nisab dalam Rupiah. Jenis Harta: Zakat maal mencakup berbagai aset, antara lain: Emas, Perak, dan Logam Mulia: Zakat emas wajib jika kepemilikan mencapai 85 gram dan telah disimpan selama satu tahun, dengan kadar 2,5%. Nisab perak adalah 595 gram dengan kadar yang sama.2 Logam mulia lainnya diqiyaskan (dianalogikan) dengan nisab emas. Zakat Perdagangan: Dikenakan pada aset lancar usaha (modal berputar, piutang) dikurangi utang jangka pendek.",
BAZNAS_151,Bagian 4: F_part2,"Jika hasilnya mencapai nisab 85 gram emas, maka zakat 2,5% dikeluarkan setiap tahun.50 Zakat Tabungan dan Investasi: Uang tabungan, deposito, reksa dana, dan instrumen investasi lainnya yang nilainya mencapai nisab dan telah mengendap selama satu haul, wajib dizakati sebesar 2,5% dari total nilainya.49 Zakat Saham: Berdasarkan kesepakatan ulama dan fatwa MUI, saham dianggap sebagai aset yang wajib dizakati. Zakat dikenakan sebesar 2,5% dari total nilai portofolio (termasuk capital gain dan dividen) pada akhir haul jika telah mencapai nisab.84 Zakat dibayarkan tahunan, bukan per transaksi. Zakat Aset Kripto: Ulama kontemporer dan BAZNAS mengqiyaskan aset kripto sebagai mal istitsmari (harta investasi). Jika nilainya setara dengan nisab 85 gram emas selama satu haul, maka wajib dikeluarkan zakat sebesar 2,5%. 4.2.",
